CustomerID,Country,Quantity,UnitPrice,NumProducts,DayOfWeek,Month,Hour,IsReturning,SessionLength,PagesViewed,TotalSales,WillPurchase
11557,Japan,34.0,,4,4,12,14,1,56.9,24,2591.99,1
14234,UK,17.0,62.94,12,2,12,13,1,56.9,2,1069.98,0
15064,UK,41.0,13.27,16,0,1,13,0,57.3,12,544.0699999999999,0
15521,UK,3.0,19.34,16,2,11,19,0,5.0,11,58.019999999999996,0
12436,UK,42.0,114.16,17,3,5,11,0,35.1,6,4794.72,1
15007,UK,15.0,4.19,17,3,10,8,1,50.5,19,62.85000000000001,0
12950,Sweden,31.0,8.32,3,6,12,18,0,19.5,23,257.92,0
16861,UK,45.0,135.74,6,1,7,9,0,35.8,26,6108.3,1
17964,UK,13.0,105.75,14,2,8,18,1,16.1,14,1374.75,0
16526,Norway,21.0,1.13,8,1,6,12,0,8.6,13,23.729999999999997,0
10012,UK,41.0,,14,3,1,18,1,51.3,6,3125.6349999999998,1
19920,Sweden,43.0,114.62,9,5,1,10,0,58.9,3,4928.66,1
10237,UK,12.0,62.93,9,6,5,10,1,5.1,25,755.16,0
19994,UK,25.0,70.59,1,1,10,13,0,8.2,25,1764.75,1
10317,Sweden,17.0,69.09,12,3,5,13,0,35.7,29,1174.53,0
15164,UK,26.0,30.72,17,5,6,17,1,6.1,4,798.72,0
11059,UK,19.0,108.35,16,0,7,16,1,38.2,13,2058.65,1
10951,UK,1.0,15.9,7,4,4,20,1,43.4,19,15.9,0
16833,France,46.0,76.33,13,0,6,16,1,25.5,26,3511.18,1
17278,Germany,32.0,25.91,4,0,8,10,1,45.6,12,829.12,0
11182,UK,23.0,7.46,13,0,11,9,0,7.7,5,171.58,0
19766,France,6.0,21.91,8,6,10,11,0,18.8,27,131.46,0
13204,Germany,4.0,130.47,18,4,10,20,0,48.7,3,521.88,0
13183,UK,24.0,26.83,14,5,7,17,0,6.2,21,643.92,0
12969,UK,32.0,42.12,2,4,9,17,0,17.8,11,1347.84,0
14612,UK,13.0,21.15,17,5,2,11,0,37.6,1,274.95,0
11778,UK,37.0,110.46,14,3,2,14,1,15.6,16,4087.02,1
14247,UK,20.0,67.09,5,5,12,17,0,29.4,11,1341.8000000000002,0
12099,UK,1.0,141.57,6,0,8,20,0,50.4,13,141.57,0
10514,UK,27.0,99.82,4,4,2,15,1,16.9,6,2695.14,1
13687,UK,9.0,79.94,6,5,5,8,0,26.7,20,719.46,0
16722,France,1.0,98.67,18,6,12,19,1,2.1,9,98.67,0
17630,UK,,6.54,18,2,1,20,1,,5,163.5,0
13533,Norway,14.0,142.62,11,1,6,8,0,21.9,12,1996.68,1
13237,Sweden,26.0,143.49,7,5,11,13,0,,6,3730.7400000000002,1
17874,Germany,49.0,41.78,7,0,12,20,0,6.2,16,2047.22,1
16811,Norway,11.0,94.43,19,5,5,20,0,47.2,16,1038.73,0
18321,Japan,3.0,30.69,4,4,11,20,0,49.0,24,92.07000000000001,0
19061,UK,10.0,82.35,15,4,9,20,0,46.8,29,823.5,0
18212,France,16.0,115.73,19,2,5,8,0,44.3,3,1851.68,1
19364,UK,11.0,141.0,17,0,10,9,1,15.0,2,1551.0,1
14166,France,16.0,51.21,14,4,10,14,0,25.6,13,819.36,0
13946,UK,48.0,104.18,18,2,4,15,1,23.8,2,5000.64,1
13215,UK,19.0,107.61,5,2,2,13,0,,25,2044.59,1
12352,UK,32.0,33.56,19,1,10,11,0,30.0,24,1073.92,0
17488,Norway,34.0,,2,2,1,11,0,42.2,13,2591.99,1
17144,UK,7.0,98.49,1,5,10,15,1,29.2,28,689.43,0
18013,UK,13.0,114.73,4,6,5,20,0,58.5,16,1491.49,1
11673,UK,21.0,149.99,12,2,9,18,0,42.8,16,3149.79,1
14912,UK,23.0,,5,0,8,10,1,27.1,23,1753.405,1
12219,Australia,1.0,30.74,13,0,1,9,1,24.8,16,30.74,0
18930,Netherlands,32.0,22.19,3,1,1,11,1,35.4,21,710.08,0
12674,UK,15.0,23.59,14,0,8,17,0,26.5,7,353.85,0
11439,UK,16.0,68.41,5,4,7,8,0,14.1,15,1094.56,0
15698,UK,30.0,131.84,10,4,1,17,1,31.7,24,3955.2000000000003,1
18790,UK,47.0,67.58,3,5,12,15,0,40.7,29,3176.2599999999998,1
19157,Australia,43.0,100.44,19,2,3,16,0,22.1,6,4318.92,1
10960,France,49.0,56.79,8,5,11,19,0,17.7,2,2782.71,1
13258,UK,21.0,48.29,12,1,2,15,1,13.8,18,1014.09,0
11535,Germany,6.0,125.22,10,1,3,16,1,,2,751.3199999999999,0
13078,UK,11.0,98.5,12,6,7,14,1,15.4,20,1083.5,0
15338,Germany,17.0,52.96,9,6,7,16,1,46.0,13,900.32,0
12805,UK,15.0,137.17,2,4,8,12,0,38.7,24,2057.5499999999997,1
10675,France,11.0,75.03,16,4,3,8,1,17.9,5,825.33,0
15100,UK,8.0,28.65,13,4,4,8,0,59.5,2,229.2,0
10528,Sweden,10.0,72.74,5,5,4,17,1,39.1,7,727.4,0
12266,UK,33.0,101.37,2,1,6,16,0,9.4,2,3345.21,1
10005,UK,25.0,55.38,17,0,12,13,1,49.9,5,1384.5,0
10868,UK,2.0,126.65,7,1,6,17,0,45.5,22,253.3,0
14363,UK,28.0,80.21,18,2,12,14,0,30.5,21,2245.8799999999997,1
18507,UK,42.0,70.43,15,1,4,11,1,14.8,19,2958.0600000000004,1
17746,Germany,21.0,128.88,19,3,3,15,0,48.8,13,2706.48,1
10988,France,16.0,69.71,13,0,2,12,1,8.3,7,1115.36,0
10348,UK,14.0,62.45,4,4,3,20,0,25.7,25,874.3000000000001,0
13380,France,19.0,16.01,1,4,4,17,0,49.2,26,304.19000000000005,0
16522,France,14.0,54.69,5,0,5,17,0,48.3,8,765.66,0
17467,UK,46.0,59.86,9,2,9,16,1,38.2,26,2753.56,1
18231,UK,49.0,27.5,12,3,6,16,0,1.5,19,1347.5,0
13422,UK,17.0,88.38,18,0,9,18,1,20.7,11,1502.46,1
11680,UK,46.0,22.0,3,4,2,13,1,51.3,7,1012.0,0
10263,Netherlands,42.0,33.94,13,5,12,18,0,43.6,18,1425.48,0
11468,Sweden,4.0,84.38,2,2,2,8,1,48.8,1,337.52,0
10651,Germany,25.0,40.71,10,0,1,16,1,4.7,10,1017.75,0
18608,UK,33.0,96.13,2,3,6,15,1,56.5,20,3172.29,1
12684,France,21.0,103.73,8,6,8,8,1,14.5,15,2178.33,1
18231,France,,45.54,12,2,3,16,1,20.6,5,1138.5,0
15531,UK,25.0,13.56,15,5,2,8,1,50.6,5,339.0,0
15389,Australia,34.0,73.67,16,6,11,17,1,25.0,21,2504.78,1
14547,UK,15.0,14.39,10,1,10,14,0,38.9,25,215.85000000000002,0
18191,UK,30.0,77.53,5,4,10,15,1,33.6,21,2325.9,1
10434,UK,12.0,109.07,18,0,3,15,0,52.1,5,1308.84,0
10927,UK,44.0,93.24,18,3,7,11,1,10.2,20,4102.5599999999995,1
14233,Japan,5.0,67.52,19,6,9,16,1,6.8,9,337.59999999999997,0
13944,UK,4.0,141.91,16,6,6,10,0,38.3,18,567.64,0
15455,UK,2.0,15.71,15,1,3,17,1,,18,31.42,0
17377,UK,18.0,132.06,2,4,10,9,1,55.5,26,2377.08,1
15875,UK,30.0,120.12,11,0,12,9,1,,24,3603.6000000000004,1
12574,UK,,63.25,8,1,2,17,1,44.4,3,1581.25,1
13272,UK,23.0,23.35,5,5,9,8,0,24.1,1,537.0500000000001,0
17523,France,9.0,23.8,2,4,11,20,1,19.8,28,214.20000000000002,0
12014,UK,19.0,138.31,5,2,7,8,0,2.4,9,2627.89,1
15041,Netherlands,7.0,35.44,18,6,1,14,1,15.8,2,248.07999999999998,0
15387,UK,24.0,131.18,18,5,9,20,0,11.0,6,3148.32,1
17502,France,36.0,75.74,15,0,12,16,0,16.8,15,2726.64,1
17143,Australia,2.0,69.53,2,0,4,16,0,18.0,26,139.06,0
14646,UK,,93.12,14,4,2,17,1,51.7,27,2328.0,1
13091,UK,12.0,32.65,3,6,4,17,0,13.0,20,391.79999999999995,0
13679,Sweden,33.0,64.54,13,1,10,10,0,49.3,8,2129.82,1
14115,UK,40.0,140.8,1,3,7,12,0,51.7,21,5632.0,1
12191,Germany,39.0,36.12,6,5,1,10,1,28.4,25,1408.6799999999998,0
16254,UK,33.0,138.28,3,6,8,10,1,43.7,12,4563.24,1
12083,UK,34.0,149.13,18,4,10,10,1,19.8,18,5070.42,1
16486,UK,10.0,8.26,11,6,3,16,0,2.0,15,82.6,0
17514,Japan,7.0,79.94,18,6,8,20,1,42.9,25,559.5799999999999,0
19618,UK,19.0,26.19,1,5,3,15,0,36.8,18,497.61,0
11189,Netherlands,30.0,93.45,15,4,1,8,0,28.2,2,2803.5,1
17597,France,31.0,148.44,10,6,5,16,0,54.0,26,4601.64,1
10859,UK,39.0,134.58,9,0,10,15,1,43.9,17,5248.620000000001,1
13372,UK,16.0,138.76,17,0,9,18,1,26.1,13,2220.16,1
11762,UK,43.0,32.4,1,3,2,12,0,4.1,6,1393.2,0
11622,UK,23.0,81.58,18,4,3,13,1,52.7,21,1876.34,1
11753,Germany,13.0,35.61,1,6,7,16,0,59.1,1,462.93,0
10439,UK,37.0,134.96,7,4,4,17,0,38.4,6,4993.52,1
18231,UK,7.0,,3,1,4,10,0,46.3,20,533.645,0
10611,France,20.0,23.52,10,6,6,15,0,30.9,8,470.4,0
13985,Germany,39.0,2.32,12,0,10,20,1,15.0,22,90.47999999999999,0
16991,UK,38.0,27.7,13,0,7,8,0,54.8,8,1052.6,0
19903,Germany,13.0,28.87,16,5,11,12,0,41.6,22,375.31,0
18537,UK,9.0,12.08,15,6,2,14,1,33.4,20,108.72,0
11372,France,2.0,130.23,19,3,6,20,0,41.2,22,260.46,0
19877,UK,5.0,117.11,9,0,7,20,0,31.2,22,585.55,0
16535,UK,41.0,38.54,4,0,10,15,1,4.4,24,1580.1399999999999,1
11795,UK,39.0,117.6,3,6,7,15,0,40.0,11,4586.4,1
14487,Germany,25.0,63.61,6,1,11,13,0,1.3,14,1590.25,1
19178,Germany,28.0,116.44,12,4,11,13,1,,3,3260.3199999999997,1
13929,UK,17.0,48.79,2,2,9,17,1,10.2,11,829.43,0
11836,Japan,10.0,84.92,19,1,5,15,1,21.1,14,849.2,0
18750,Australia,1.0,57.55,19,4,4,15,0,54.6,23,57.55,0
19529,UK,33.0,28.56,4,5,7,18,0,5.7,27,942.4799999999999,0
19755,France,2.0,88.05,15,3,6,9,0,22.1,20,176.1,0
19557,UK,6.0,112.75,12,3,1,20,0,45.8,4,676.5,0
18728,Norway,39.0,113.09,10,3,3,17,1,51.9,6,4410.51,1
14544,UK,29.0,53.77,14,4,11,15,1,44.4,16,1559.3300000000002,1
11923,UK,24.0,78.05,11,5,6,15,0,57.9,13,1873.1999999999998,1
16171,UK,11.0,114.68,7,4,12,15,1,,27,1261.48,0
12207,UK,8.0,8.65,11,1,3,15,1,44.9,6,69.2,0
14731,France,23.0,11.25,3,1,12,12,1,25.9,17,258.75,0
16560,UK,18.0,56.75,5,4,10,17,0,18.8,23,1021.5,0
19465,UK,27.0,33.91,19,4,5,11,1,28.3,13,915.5699999999999,0
12890,UK,9.0,56.51,4,2,8,16,1,46.3,8,508.59,0
12519,Japan,,14.52,12,5,12,14,1,,4,363.0,0
17347,Netherlands,6.0,89.01,6,2,8,12,0,46.5,19,534.0600000000001,0
10064,UK,21.0,100.93,9,2,12,18,1,38.0,19,2119.53,1
15664,UK,14.0,118.88,5,3,2,12,1,44.3,22,1664.32,1
17459,UK,11.0,97.75,11,1,2,16,0,10.2,25,1075.25,0
15509,Japan,27.0,59.76,11,4,1,11,0,20.1,29,1613.52,1
13839,France,25.0,140.27,12,6,4,10,1,34.1,6,3506.7500000000005,1
18285,Germany,11.0,109.09,6,6,10,15,1,2.0,13,1199.99,0
13710,Japan,35.0,79.39,11,3,12,20,1,54.8,10,2778.65,1
17105,UK,17.0,31.42,14,1,7,11,0,15.1,26,534.14,0
14641,France,17.0,97.52,14,3,6,9,1,6.2,4,1657.84,1
10265,UK,24.0,88.96,11,0,12,9,1,40.2,20,2135.04,1
15305,UK,7.0,102.66,6,4,8,14,1,12.4,10,718.62,0
10494,UK,21.0,117.28,11,3,7,18,0,34.2,1,2462.88,1
19309,UK,29.0,137.3,11,0,2,17,0,15.7,18,3981.7000000000003,1
16015,Sweden,7.0,142.38,19,3,3,10,0,10.8,12,996.66,0
13720,UK,28.0,94.71,8,5,9,18,0,44.4,21,2651.8799999999997,1
14861,Australia,2.0,144.91,7,1,9,10,1,23.9,12,289.82,0
16191,France,30.0,136.76,15,2,6,15,1,34.9,6,4102.799999999999,1
12601,France,2.0,0.89,13,6,9,19,0,13.8,4,1.78,0
12883,Sweden,9.0,95.82,9,4,9,18,1,33.6,6,862.3799999999999,0
14186,UK,18.0,27.18,1,5,1,17,1,,13,489.24,0
12585,UK,31.0,44.63,14,3,11,12,1,4.0,8,1383.53,0
17579,UK,36.0,44.98,15,3,9,17,1,43.9,4,1619.28,1
11038,UK,23.0,72.73,18,3,3,13,0,33.6,10,1672.7900000000002,1
18266,Japan,7.0,2.12,10,3,3,12,0,55.7,25,14.84,0
13485,UK,19.0,35.75,10,1,12,14,1,48.7,25,679.25,0
15612,UK,39.0,4.85,4,0,4,16,1,34.7,11,189.14999999999998,0
11577,UK,5.0,,9,5,1,10,1,3.5,16,381.175,0
13853,UK,36.0,133.45,1,3,1,20,0,45.4,6,4804.2,1
17545,France,19.0,149.67,10,3,3,19,0,33.4,12,2843.7299999999996,1
12706,UK,1.0,67.56,14,4,8,11,1,50.3,18,67.56,0
11322,Netherlands,35.0,39.39,15,2,6,11,1,35.1,1,1378.65,0
15219,Germany,2.0,128.04,13,6,9,8,0,1.1,25,256.08,0
11624,Netherlands,19.0,17.42,16,3,3,13,0,49.1,27,330.98,0
13147,UK,10.0,146.15,13,3,3,10,0,48.2,28,1461.5,0
14504,Germany,29.0,107.37,15,3,5,20,0,6.9,7,3113.73,1
15640,UK,3.0,75.84,9,1,10,19,1,41.3,26,227.52,0
16393,UK,5.0,14.95,12,1,7,18,0,32.0,4,74.75,0
16766,France,27.0,3.22,13,1,10,11,1,35.8,26,86.94000000000001,0
18442,Germany,49.0,81.91,11,1,2,16,0,53.5,4,4013.5899999999997,1
10660,UK,2.0,62.37,11,1,5,14,1,15.7,11,124.74,0
13623,Japan,23.0,126.48,15,1,6,11,1,,28,2909.04,1
10010,UK,40.0,96.52,5,6,1,14,1,13.3,15,3860.7999999999997,1
10094,Germany,15.0,65.07,7,2,4,10,0,55.0,7,976.05,0
12122,Norway,25.0,34.29,10,5,4,20,0,13.5,11,857.25,0
15981,UK,,72.32,13,2,6,10,0,40.8,10,1807.9999999999998,1
18945,Australia,36.0,,10,5,2,11,0,47.6,27,2744.46,1
17735,Germany,15.0,100.22,4,5,4,10,0,49.0,12,1503.3,1
16462,Netherlands,37.0,91.06,16,5,12,14,0,1.6,3,3369.2200000000003,1
17781,France,34.0,121.61,11,2,2,16,0,1.6,5,4134.74,1
11719,France,25.0,67.7,9,0,10,20,1,,17,1692.5,1
18398,UK,22.0,42.16,17,2,7,13,1,32.1,1,927.52,0
18902,France,46.0,125.54,9,4,1,10,0,4.8,8,5774.84,1
10950,UK,43.0,103.8,4,4,5,8,1,2.6,18,4463.4,1
14699,Norway,49.0,106.15,19,4,7,15,1,48.8,25,5201.35,1
18300,UK,34.0,79.45,8,6,4,20,1,54.4,3,2701.3,1
14760,UK,18.0,131.46,17,1,4,8,0,31.9,10,2366.28,1
18404,Japan,6.0,34.55,10,3,9,20,0,22.9,12,207.29999999999998,0
19355,UK,7.0,60.55,5,3,1,11,0,42.4,26,423.84999999999997,0
14746,UK,47.0,119.54,8,1,12,19,0,,23,5618.38,1
10594,France,18.0,20.38,18,4,4,8,1,54.0,27,366.84,0
13400,UK,,121.31,18,0,5,19,1,16.1,19,3032.75,1
12151,UK,11.0,53.21,3,6,2,12,0,12.3,5,585.3100000000001,0
14741,UK,2.0,19.26,19,0,11,11,0,19.3,28,38.52,0
15857,UK,27.0,12.33,17,0,3,10,0,4.8,22,332.91,0
14638,UK,29.0,126.53,13,1,10,9,1,24.0,20,3669.37,1
11954,UK,19.0,116.9,4,6,4,18,1,43.2,11,2221.1,1
13011,UK,37.0,43.56,12,6,1,8,0,30.4,24,1611.72,1
16795,UK,24.0,17.9,9,6,5,14,1,40.4,12,429.59999999999997,0
10269,UK,48.0,37.46,3,5,7,20,0,13.6,10,1798.08,1
12140,Germany,38.0,32.34,19,6,6,13,0,24.5,8,1228.92,0
18923,Germany,4.0,110.09,12,3,12,18,1,31.6,20,440.36,0
10991,UK,14.0,,2,0,7,17,0,34.8,18,1067.29,0
14147,UK,37.0,32.81,7,3,10,18,1,,7,1213.97,0
12069,Japan,27.0,5.32,16,1,5,20,0,48.7,10,143.64000000000001,0
11046,Germany,37.0,89.73,9,1,2,9,1,6.3,7,3320.01,1
14227,UK,17.0,103.5,10,4,6,11,1,6.8,22,1759.5,1
15214,UK,2.0,98.2,3,1,7,12,0,15.7,10,196.4,0
11761,UK,39.0,85.51,3,2,6,8,0,39.6,23,3334.8900000000003,1
10777,Australia,39.0,144.93,19,2,10,9,0,5.5,7,5652.27,1
11346,Sweden,,,19,0,12,9,1,1.5,12,1905.875,1
16515,Sweden,20.0,129.09,2,4,1,20,0,28.9,1,2581.8,1
18602,UK,1.0,97.08,11,5,1,19,0,21.5,1,97.08,0
11802,UK,36.0,13.08,13,3,4,15,0,10.2,1,470.88,0
13203,UK,33.0,121.61,17,0,8,18,1,39.7,2,4013.13,1
13438,UK,33.0,87.87,11,5,1,12,1,38.8,27,2899.71,1
13607,UK,9.0,98.2,17,3,3,14,1,8.2,8,883.8000000000001,0
12443,Germany,36.0,27.44,3,1,5,19,0,14.6,16,987.84,0
10552,UK,36.0,65.9,1,6,5,9,1,22.5,28,2372.4,1
15251,Sweden,43.0,132.15,9,6,11,9,0,59.4,15,5682.45,1
13573,UK,28.0,32.71,6,3,7,14,0,46.3,12,915.88,0
13422,UK,36.0,0.52,15,3,11,11,0,20.9,22,18.72,0
12648,Japan,20.0,39.0,7,6,10,16,0,58.0,22,780.0,0
19293,France,35.0,73.39,8,1,5,16,1,27.8,3,2568.65,1
16104,UK,35.0,123.28,11,2,12,12,0,23.4,28,4314.8,1
14186,Germany,39.0,96.67,19,3,11,9,1,56.7,4,3770.13,1
12053,UK,42.0,137.9,2,2,6,9,1,44.4,10,5791.8,1
18011,UK,1.0,68.61,11,2,11,13,1,33.3,28,68.61,0
18883,UK,39.0,58.93,8,0,4,12,0,36.4,17,2298.27,1
10323,UK,39.0,,1,1,3,8,1,58.4,17,2973.165,1
19296,Germany,27.0,33.1,16,2,10,16,0,10.0,25,893.7,0
16994,UK,26.0,110.55,18,5,10,20,1,21.5,14,2874.2999999999997,1
10998,France,36.0,12.51,4,2,3,20,0,25.8,18,450.36,0
17531,Netherlands,23.0,36.79,15,1,10,9,1,59.1,16,846.17,0
11074,UK,21.0,132.94,14,5,7,10,0,6.0,4,2791.74,1
10508,UK,40.0,86.75,14,2,7,13,0,7.6,9,3470.0,1
11153,UK,39.0,7.46,9,6,11,19,0,26.7,23,290.94,0
14598,Netherlands,11.0,,7,0,2,15,1,11.0,10,838.585,0
16195,France,41.0,,2,0,5,13,1,,27,3125.6349999999998,1
14073,France,16.0,128.25,1,6,4,20,0,22.3,28,2052.0,1
11219,UK,7.0,102.52,4,0,7,16,1,50.9,23,717.64,0
11991,UK,44.0,1.16,11,0,2,20,0,45.2,1,51.04,0
18523,UK,12.0,31.26,3,4,2,19,0,,22,375.12,0
19626,UK,10.0,39.07,14,2,9,20,0,50.9,29,390.7,0
17542,France,14.0,105.48,12,3,1,15,1,,22,1476.72,1
11034,UK,25.0,76.64,7,2,6,12,1,35.3,19,1916.0,1
18198,UK,9.0,112.24,2,2,12,8,0,36.7,18,1010.16,0
16919,UK,,77.17,10,3,12,17,1,15.5,15,1929.25,1
15260,UK,20.0,49.44,16,1,3,11,1,3.9,8,988.8,0
11432,Germany,11.0,16.0,8,1,12,8,0,32.6,14,176.0,0
19966,UK,10.0,30.79,16,1,5,18,1,31.3,27,307.9,0
14426,Sweden,45.0,60.42,6,0,3,13,0,,3,2718.9,1
10441,Australia,30.0,82.94,2,3,7,15,0,13.6,4,2488.2,1
12099,Japan,1.0,140.83,13,3,6,18,1,11.6,26,140.83,0
14012,Germany,5.0,36.34,17,0,5,12,1,58.7,24,181.70000000000002,0
10623,Germany,40.0,100.08,17,3,6,18,0,7.7,15,4003.2,1
13239,Germany,14.0,23.31,19,5,2,15,0,60.0,11,326.34,0
14684,UK,8.0,,3,0,4,15,0,43.5,4,609.88,0
19486,UK,33.0,2.2,1,2,3,11,0,38.1,20,72.60000000000001,0
10863,Germany,42.0,98.56,11,6,12,18,0,21.0,16,4139.52,1
15768,UK,,24.9,19,2,6,11,0,52.2,24,622.5,0
19157,UK,37.0,27.46,19,0,7,16,1,54.7,11,1016.02,0
18061,Japan,21.0,84.06,6,3,6,18,1,43.6,24,1765.26,1
19249,UK,6.0,56.62,8,2,11,9,1,42.9,28,339.71999999999997,0
11703,UK,40.0,70.96,13,1,10,13,1,30.1,5,2838.3999999999996,1
18013,Germany,46.0,46.68,18,0,9,16,1,5.6,23,2147.28,1
19786,UK,49.0,143.04,4,6,4,11,1,59.9,18,7008.96,1
13260,Japan,5.0,43.95,19,5,4,8,1,1.9,12,219.75,0
14986,UK,28.0,,16,4,12,13,1,30.2,7,2134.58,1
15308,Japan,31.0,128.23,2,0,12,14,0,22.7,5,3975.1299999999997,1
14936,Netherlands,4.0,99.8,16,6,4,19,0,46.8,4,399.2,0
12897,UK,47.0,48.76,13,3,5,18,0,44.4,8,2291.72,1
19708,UK,6.0,83.09,19,3,4,10,1,38.1,15,498.54,0
19564,UK,14.0,12.91,4,6,10,11,1,5.4,16,180.74,0
13807,UK,48.0,82.08,19,3,12,10,0,,29,3939.84,1
18052,UK,28.0,64.99,1,1,11,19,1,6.6,22,1819.7199999999998,1
13975,Norway,34.0,113.81,2,1,11,12,0,58.8,29,3869.54,1
17948,UK,25.0,127.26,9,6,5,19,0,8.5,22,3181.5,1
15847,Australia,37.0,30.34,13,3,4,8,1,58.1,17,1122.58,0
14701,UK,4.0,12.69,4,4,11,15,0,7.7,24,50.76,0
11280,Norway,34.0,58.89,6,4,5,8,1,51.9,23,2002.26,1
16545,UK,4.0,80.36,8,1,3,15,0,34.9,24,321.44,0
13210,UK,9.0,56.83,3,2,11,8,1,50.1,8,511.46999999999997,0
12168,Germany,25.0,94.47,4,6,6,10,0,38.4,22,2361.75,1
11932,UK,22.0,76.09,3,1,2,9,1,46.4,7,1673.98,1
19818,Australia,8.0,140.53,19,6,11,17,1,44.1,10,1124.24,0
11032,UK,40.0,61.7,18,1,4,16,0,16.4,21,2468.0,1
17985,UK,15.0,12.83,12,2,4,15,1,56.2,15,192.45,0
18661,UK,43.0,45.64,13,0,7,10,1,39.0,23,1962.52,1
10310,Germany,1.0,91.08,3,4,4,11,1,12.9,21,91.08,0
15893,UK,12.0,38.78,1,2,10,12,0,19.1,22,465.36,0
15774,UK,15.0,40.71,8,3,9,20,0,32.5,5,610.65,0
13586,UK,30.0,51.27,19,4,7,17,1,53.0,4,1538.1000000000001,1
16667,UK,20.0,112.05,10,4,3,8,1,48.0,8,2241.0,1
14086,UK,8.0,141.05,16,6,6,8,0,18.8,11,1128.4,0
14396,Sweden,28.0,52.88,8,3,4,12,0,41.6,24,1480.64,1
14315,UK,47.0,29.73,6,1,12,10,1,1.1,2,1397.31,0
18006,Germany,7.0,63.39,16,4,10,13,0,20.6,16,443.73,0
16331,UK,13.0,53.1,9,0,2,20,1,50.5,23,690.3000000000001,0
13790,UK,24.0,148.51,14,5,7,10,1,9.9,11,3564.24,1
19267,UK,36.0,69.85,14,2,10,15,0,21.9,10,2514.6,1
18020,UK,7.0,102.05,14,5,7,14,0,1.1,6,714.35,0
19327,UK,12.0,137.11,13,1,2,16,0,2.4,13,1645.3200000000002,1
17305,UK,12.0,94.54,16,2,2,15,1,9.6,18,1134.48,0
13914,UK,31.0,37.78,9,4,9,14,0,7.0,17,1171.18,0
17729,Norway,5.0,91.31,6,4,7,11,1,29.9,25,456.55,0
13292,UK,33.0,60.58,10,0,7,20,0,54.1,1,1999.1399999999999,1
12709,UK,21.0,63.64,7,0,4,11,0,6.0,9,1336.44,0
14510,UK,17.0,146.91,1,6,4,9,1,52.3,11,2497.47,1
19693,UK,43.0,42.15,7,3,5,9,1,40.4,12,1812.45,1
15679,France,41.0,70.61,10,5,7,8,0,11.0,22,2895.0099999999998,1
13836,UK,40.0,24.4,10,0,6,12,1,18.1,3,976.0,0
14618,Germany,44.0,27.19,7,3,11,18,0,12.5,9,1196.3600000000001,0
12912,UK,12.0,90.72,14,4,3,10,0,47.6,2,1088.6399999999999,0
16587,UK,42.0,112.78,6,6,6,8,0,43.8,17,4736.76,1
13504,Sweden,9.0,95.65,13,4,3,14,1,19.0,28,860.85,0
15543,UK,17.0,49.73,6,4,1,15,0,4.2,29,845.41,0
13698,Netherlands,28.0,9.41,19,2,5,15,0,11.0,2,263.48,0
13207,UK,37.0,70.8,13,6,1,8,0,38.2,4,2619.6,1
19702,Sweden,29.0,75.89,11,2,5,10,1,,17,2200.81,1
13457,UK,28.0,115.71,9,1,8,12,1,32.7,8,3239.8799999999997,1
10705,UK,19.0,96.22,15,5,5,17,1,37.2,7,1828.18,1
13785,Netherlands,30.0,130.75,9,6,9,16,1,41.6,20,3922.5,1
15321,UK,24.0,117.56,16,5,4,18,0,8.4,9,2821.44,1
10946,UK,24.0,55.2,4,1,5,15,1,28.1,18,1324.8000000000002,0
13056,Norway,29.0,95.02,16,5,11,13,0,28.3,2,2755.58,1
11660,Germany,30.0,112.22,19,2,3,15,0,50.3,29,3366.6,1
15006,France,17.0,143.55,5,1,7,13,1,28.7,3,2440.3500000000004,1
17231,Germany,7.0,63.64,5,6,9,10,0,25.0,2,445.48,0
19684,Australia,15.0,97.42,19,6,5,15,0,8.3,13,1461.3,0
13890,Japan,21.0,59.2,8,2,4,11,0,42.0,26,1243.2,0
18632,Germany,8.0,110.81,14,0,9,11,0,37.6,19,886.48,0
12145,UK,9.0,136.84,4,1,1,17,0,43.3,15,1231.56,0
17804,UK,47.0,137.92,9,3,4,8,0,39.7,9,6482.24,1
15626,Germany,14.0,23.98,14,0,5,8,0,52.6,7,335.72,0
17581,Australia,37.0,31.01,18,1,3,12,0,,19,1147.3700000000001,0
17555,UK,7.0,,9,1,7,15,0,19.2,15,533.645,0
15324,UK,48.0,94.84,2,6,8,18,0,11.8,18,4552.32,1
12574,UK,11.0,135.81,8,2,12,14,1,,12,1493.91,1
15261,UK,20.0,47.41,13,2,8,11,0,43.1,9,948.1999999999999,0
18267,Australia,39.0,,17,2,8,12,0,58.3,6,2973.165,1
19706,UK,10.0,102.72,16,0,9,12,1,30.3,9,1027.2,0
19275,Germany,27.0,29.72,15,3,3,12,1,57.8,7,802.4399999999999,0
11814,Netherlands,39.0,19.41,4,6,6,16,1,8.2,15,756.99,0
15973,Sweden,2.0,105.56,10,5,10,18,1,35.8,9,211.12,0
11045,UK,2.0,24.19,11,1,3,17,1,30.3,24,48.38,0
16689,Sweden,39.0,119.25,9,0,4,12,1,1.2,17,4650.75,1
19923,Germany,13.0,83.79,18,5,3,11,1,12.4,9,1089.27,0
10525,Netherlands,45.0,71.79,19,5,12,9,0,10.1,3,3230.55,1
16565,UK,46.0,41.69,4,6,5,18,0,4.6,4,1917.7399999999998,1
19455,UK,44.0,147.58,19,4,4,20,1,56.9,3,6493.52,1
